snapshot_date,facility_id,facility_name,district_name,commodity_name,program_area,quantity_on_hand,estimated_days_of_stock,stock_status,last_updated_by_role,demo_alert
2026-06-07,FAC-0069,Hoima General Hospital,Hoima,Insulin vials,NCD care,4456,22,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,ACT Artemether-Lumefantrine,malaria treatment,2081,68,OK,Nurse In-Charge,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,Malaria RDTs,malaria diagnostics,4496,42,OK,Nurse In-Charge,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,Amoxicillin dispersible,childhood infection,2882,64,OK,Nurse In-Charge,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,Ceftriaxone injection,severe infection,437,26,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,ORS + Zinc,diarrhoea,922,56,OK,Stores Assistant,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,Oxytocin,maternal health,1652,33,OK,Stores Assistant,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,DPT-HepB-Hib vaccine,immunisation,3582,30,OK,Nurse In-Charge,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,Measles-Rubella vaccine,immunisation,1153,89,OK,Pharmacist,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,HIV rapid test kits,HIV testing,4955,16,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,ARV first-line regimen,HIV treatment,2269,35,OK,Stores Assistant,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,TB fixed-dose combination,TB treatment,3334,42,OK,Stores Assistant,No
2026-06-07,FAC-0070,Hoima Rural HC II,Hoima,Insulin vials,NCD care,3645,60,OK,Nurse In-Charge,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,ACT Artemether-Lumefantrine,malaria treatment,4201,33,OK,Pharmacist,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,Malaria RDTs,malaria diagnostics,2452,8,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,Amoxicillin dispersible,childhood infection,1390,69,OK,Nurse In-Charge,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,Ceftriaxone injection,severe infection,3232,77,OK,Stores Assistant,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,ORS + Zinc,diarrhoea,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,Oxytocin,maternal health,3941,28,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,DPT-HepB-Hib vaccine,immunisation,879,74,OK,Stores Assistant,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,Measles-Rubella vaccine,immunisation,355,79,OK,Stores Assistant,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,HIV rapid test kits,HIV testing,894,75,OK,Nurse In-Charge,No
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,ARV first-line regimen,HIV treatment,2676,27,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,TB fixed-dose combination,TB treatment,94,29,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0071,Kiryandongo HC IV,Kiryandongo,Insulin vials,NCD care,2679,108,OK,Stores Assistant,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,ACT Artemether-Lumefantrine,malaria treatment,4187,68,OK,Nurse In-Charge,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,Malaria RDTs,malaria diagnostics,1431,64,OK,Nurse In-Charge,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,Amoxicillin dispersible,childhood infection,3376,102,OK,Stores Assistant,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,Ceftriaxone injection,severe infection,2005,43,OK,Pharmacist,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,ORS + Zinc,diarrhoea,1480,64,OK,Nurse In-Charge,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,Oxytocin,maternal health,330,59,OK,Pharmacist,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,DPT-HepB-Hib vaccine,immunisation,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,Measles-Rubella vaccine,immunisation,4360,61,OK,Stores Assistant,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,HIV rapid test kits,HIV testing,826,27,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,ARV first-line regimen,HIV treatment,4572,87,OK,Pharmacist,No
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,TB fixed-dose combination,TB treatment,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0072,Kiryandongo Rural HC IV,Kiryandongo,Insulin vials,NCD care,450,53,OK,Stores Assistant,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,ACT Artemether-Lumefantrine,malaria treatment,46,8,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,Malaria RDTs,malaria diagnostics,64,32,OK,Pharmacist,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,Amoxicillin dispersible,childhood infection,311,9,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,Ceftriaxone injection,severe infection,3233,6,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,ORS + Zinc,diarrhoea,62,53,OK,Nurse In-Charge,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,Oxytocin,maternal health,989,35,OK,Stores Assistant,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,DPT-HepB-Hib vaccine,immunisation,1099,81,OK,Pharmacist,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,Measles-Rubella vaccine,immunisation,2111,31,OK,Pharmacist,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,HIV rapid test kits,HIV testing,3196,23,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,ARV first-line regimen,HIV treatment,2104,61,OK,Nurse In-Charge,No
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,TB fixed-dose combination,TB treatment,2450,12,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0073,Fort Portal Regional Referral Hospital,Fort Portal,Insulin vials,NCD care,1887,7,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,ACT Artemether-Lumefantrine,malaria treatment,2213,79,OK,Pharmacist,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,Malaria RDTs,malaria diagnostics,309,85,OK,Pharmacist,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,Amoxicillin dispersible,childhood infection,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,Ceftriaxone injection,severe infection,1793,25,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,ORS + Zinc,diarrhoea,378,66,OK,Pharmacist,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,Oxytocin,maternal health,2332,60,OK,Nurse In-Charge,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,DPT-HepB-Hib vaccine,immunisation,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,Measles-Rubella vaccine,immunisation,3198,31,OK,Nurse In-Charge,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,HIV rapid test kits,HIV testing,2772,46,OK,Stores Assistant,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,ARV first-line regimen,HIV treatment,2137,35,OK,Pharmacist,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,TB fixed-dose combination,TB treatment,229,62,OK,Pharmacist,No
2026-06-07,FAC-0074,Fort Portal Rural HC IV,Fort Portal,Insulin vials,NCD care,3174,18,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,ACT Artemether-Lumefantrine,malaria treatment,3679,58,OK,Nurse In-Charge,No
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,Malaria RDTs,malaria diagnostics,1632,51,OK,Stores Assistant,No
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,Amoxicillin dispersible,childhood infection,343,4,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,Ceftriaxone injection,severe infection,610,43,OK,Pharmacist,No
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,ORS + Zinc,diarrhoea,4799,12,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,Oxytocin,maternal health,670,36,OK,Stores Assistant,No
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,DPT-HepB-Hib vaccine,immunisation,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,Measles-Rubella vaccine,immunisation,56,7,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,HIV rapid test kits,HIV testing,4242,94,OK,Stores Assistant,No
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,ARV first-line regimen,HIV treatment,153,28,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,TB fixed-dose combination,TB treatment,3412,61,OK,Nurse In-Charge,No
2026-06-07,FAC-0075,Kabarole HC IV,Kabarole,Insulin vials,NCD care,2480,3,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,ACT Artemether-Lumefantrine,malaria treatment,2873,8,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,Malaria RDTs,malaria diagnostics,990,2,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,Amoxicillin dispersible,childhood infection,849,59,OK,Pharmacist,No
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,Ceftriaxone injection,severe infection,133,64,OK,Stores Assistant,No
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,ORS + Zinc,diarrhoea,4097,82,OK,Pharmacist,No
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,Oxytocin,maternal health,4471,17,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,DPT-HepB-Hib vaccine,immunisation,2118,3,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,Measles-Rubella vaccine,immunisation,4675,37,OK,Pharmacist,No
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,HIV rapid test kits,HIV testing,1596,33,OK,Nurse In-Charge,No
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,ARV first-line regimen,HIV treatment,4633,1,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,TB fixed-dose combination,TB treatment,2614,55,OK,Pharmacist,No
2026-06-07,FAC-0076,Kabarole Rural HC II,Kabarole,Insulin vials,NCD care,1560,42,OK,Nurse In-Charge,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,ACT Artemether-Lumefantrine,malaria treatment,1675,22,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0077,Kasese HC IV,Kasese,Malaria RDTs,malaria diagnostics,602,57,OK,Pharmacist,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,Amoxicillin dispersible,childhood infection,2691,82,OK,Pharmacist,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,Ceftriaxone injection,severe infection,1498,54,OK,Nurse In-Charge,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,ORS + Zinc,diarrhoea,3742,81,OK,Stores Assistant,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,Oxytocin,maternal health,2479,133,OK,Pharmacist,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,DPT-HepB-Hib vaccine,immunisation,3872,56,OK,Pharmacist,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,Measles-Rubella vaccine,immunisation,376,74,OK,Stores Assistant,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,HIV rapid test kits,HIV testing,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0077,Kasese HC IV,Kasese,ARV first-line regimen,HIV treatment,0,0,Stock-out,Stores Assistant,Yes
2026-06-07,FAC-0077,Kasese HC IV,Kasese,TB fixed-dose combination,TB treatment,491,46,OK,Nurse In-Charge,No
2026-06-07,FAC-0077,Kasese HC IV,Kasese,Insulin vials,NCD care,4515,75,OK,Stores Assistant,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,ACT Artemether-Lumefantrine,malaria treatment,625,36,OK,Nurse In-Charge,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,Malaria RDTs,malaria diagnostics,3588,32,OK,Nurse In-Charge,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,Amoxicillin dispersible,childhood infection,3029,31,OK,Pharmacist,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,Ceftriaxone injection,severe infection,3047,56,OK,Stores Assistant,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,ORS + Zinc,diarrhoea,4436,57,OK,Nurse In-Charge,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,Oxytocin,maternal health,4875,56,OK,Pharmacist,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,DPT-HepB-Hib vaccine,immunisation,2871,57,OK,Stores Assistant,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,Measles-Rubella vaccine,immunisation,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,HIV rapid test kits,HIV testing,926,40,OK,Stores Assistant,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,ARV first-line regimen,HIV treatment,1398,33,OK,Nurse In-Charge,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,TB fixed-dose combination,TB treatment,894,31,OK,Pharmacist,No
2026-06-07,FAC-0078,Kasese Rural HC II,Kasese,Insulin vials,NCD care,4155,54,OK,Pharmacist,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,ACT Artemether-Lumefantrine,malaria treatment,3439,70,OK,Stores Assistant,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,Malaria RDTs,malaria diagnostics,256,18,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,Amoxicillin dispersible,childhood infection,1344,58,OK,Pharmacist,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,Ceftriaxone injection,severe infection,3052,64,OK,Pharmacist,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,ORS + Zinc,diarrhoea,1182,55,OK,Nurse In-Charge,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,Oxytocin,maternal health,3326,8,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,DPT-HepB-Hib vaccine,immunisation,4398,30,OK,Stores Assistant,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,Measles-Rubella vaccine,immunisation,2633,67,OK,Stores Assistant,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,HIV rapid test kits,HIV testing,3481,45,OK,Nurse In-Charge,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,ARV first-line regimen,HIV treatment,3829,80,OK,Stores Assistant,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,TB fixed-dose combination,TB treatment,2380,103,OK,Stores Assistant,No
2026-06-07,FAC-0079,Bundibugyo General Hospital,Bundibugyo,Insulin vials,NCD care,2411,42,OK,Nurse In-Charge,No
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,ACT Artemether-Lumefantrine,malaria treatment,496,46,OK,Nurse In-Charge,No
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,Malaria RDTs,malaria diagnostics,4399,43,OK,Stores Assistant,No
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,Amoxicillin dispersible,childhood infection,272,14,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,Ceftriaxone injection,severe infection,871,30,OK,Nurse In-Charge,No
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,ORS + Zinc,diarrhoea,2579,5,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,Oxytocin,maternal health,2304,5,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,DPT-HepB-Hib vaccine,immunisation,4212,51,OK,Pharmacist,No
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,Measles-Rubella vaccine,immunisation,3740,4,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,HIV rapid test kits,HIV testing,351,3,Critical <7 days,Stores Assistant,Yes
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,ARV first-line regimen,HIV treatment,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,TB fixed-dose combination,TB treatment,4319,90,OK,Pharmacist,No
2026-06-07,FAC-0080,Bundibugyo Border HC II,Bundibugyo,Insulin vials,NCD care,4008,6,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,ACT Artemether-Lumefantrine,malaria treatment,3420,40,OK,Stores Assistant,No
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,Malaria RDTs,malaria diagnostics,4080,74,OK,Pharmacist,No
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,Amoxicillin dispersible,childhood infection,2915,25,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,Ceftriaxone injection,severe infection,4154,20,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,ORS + Zinc,diarrhoea,2757,27,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,Oxytocin,maternal health,3701,21,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,DPT-HepB-Hib vaccine,immunisation,3962,101,OK,Stores Assistant,No
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,Measles-Rubella vaccine,immunisation,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,HIV rapid test kits,HIV testing,647,35,OK,Nurse In-Charge,No
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,ARV first-line regimen,HIV treatment,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,TB fixed-dose combination,TB treatment,419,89,OK,Stores Assistant,No
2026-06-07,FAC-0081,Ntoroko General Hospital,Ntoroko,Insulin vials,NCD care,544,32,OK,Stores Assistant,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,ACT Artemether-Lumefantrine,malaria treatment,3245,74,OK,Stores Assistant,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,Malaria RDTs,malaria diagnostics,986,16,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,Amoxicillin dispersible,childhood infection,4790,27,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,Ceftriaxone injection,severe infection,935,44,OK,Pharmacist,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,ORS + Zinc,diarrhoea,142,31,OK,Nurse In-Charge,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,Oxytocin,maternal health,1750,38,OK,Stores Assistant,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,DPT-HepB-Hib vaccine,immunisation,2115,56,OK,Pharmacist,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,Measles-Rubella vaccine,immunisation,1470,80,OK,Nurse In-Charge,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,HIV rapid test kits,HIV testing,2234,62,OK,Pharmacist,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,ARV first-line regimen,HIV treatment,4693,56,OK,Pharmacist,No
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,TB fixed-dose combination,TB treatment,4574,22,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0082,Ntoroko Rural HC II,Ntoroko,Insulin vials,NCD care,3054,59,OK,Pharmacist,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,ACT Artemether-Lumefantrine,malaria treatment,0,0,Stock-out,Pharmacist,Yes
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,Malaria RDTs,malaria diagnostics,3342,79,OK,Stores Assistant,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,Amoxicillin dispersible,childhood infection,1364,31,OK,Pharmacist,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,Ceftriaxone injection,severe infection,2174,21,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,ORS + Zinc,diarrhoea,863,61,OK,Pharmacist,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,Oxytocin,maternal health,1333,30,OK,Nurse In-Charge,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,DPT-HepB-Hib vaccine,immunisation,3066,79,OK,Pharmacist,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,Measles-Rubella vaccine,immunisation,1065,106,OK,Stores Assistant,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,HIV rapid test kits,HIV testing,1965,46,OK,Nurse In-Charge,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,ARV first-line regimen,HIV treatment,133,38,OK,Nurse In-Charge,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,TB fixed-dose combination,TB treatment,1098,85,OK,Pharmacist,No
2026-06-07,FAC-0083,Mbarara Regional Referral Hospital,Mbarara,Insulin vials,NCD care,4194,83,OK,Pharmacist,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,ACT Artemether-Lumefantrine,malaria treatment,1654,32,OK,Pharmacist,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,Malaria RDTs,malaria diagnostics,1410,46,OK,Nurse In-Charge,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,Amoxicillin dispersible,childhood infection,2003,49,OK,Stores Assistant,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,Ceftriaxone injection,severe infection,1653,58,OK,Nurse In-Charge,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,ORS + Zinc,diarrhoea,2513,53,OK,Stores Assistant,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,Oxytocin,maternal health,1043,59,OK,Pharmacist,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,DPT-HepB-Hib vaccine,immunisation,1000,60,OK,Stores Assistant,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,Measles-Rubella vaccine,immunisation,2768,46,OK,Stores Assistant,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,HIV rapid test kits,HIV testing,167,26,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,ARV first-line regimen,HIV treatment,2531,63,OK,Stores Assistant,No
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,TB fixed-dose combination,TB treatment,1099,20,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0084,Mbarara South HC III,Mbarara,Insulin vials,NCD care,1572,52,OK,Stores Assistant,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,ACT Artemether-Lumefantrine,malaria treatment,3671,67,OK,Pharmacist,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,Malaria RDTs,malaria diagnostics,3777,36,OK,Stores Assistant,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,Amoxicillin dispersible,childhood infection,1135,63,OK,Stores Assistant,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,Ceftriaxone injection,severe infection,2284,41,OK,Pharmacist,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,ORS + Zinc,diarrhoea,2102,48,OK,Stores Assistant,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,Oxytocin,maternal health,3207,28,Low <30 days,Stores Assistant,Yes
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,DPT-HepB-Hib vaccine,immunisation,375,88,OK,Pharmacist,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,Measles-Rubella vaccine,immunisation,4466,66,OK,Stores Assistant,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,HIV rapid test kits,HIV testing,4269,23,Low <30 days,Pharmacist,Yes
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,ARV first-line regimen,HIV treatment,2274,1,Critical <7 days,Nurse In-Charge,Yes
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,TB fixed-dose combination,TB treatment,2963,90,OK,Pharmacist,No
2026-06-07,FAC-0085,Bushenyi General Hospital,Bushenyi,Insulin vials,NCD care,2021,75,OK,Nurse In-Charge,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,ACT Artemether-Lumefantrine,malaria treatment,0,0,Stock-out,Nurse In-Charge,Yes
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,Malaria RDTs,malaria diagnostics,4320,3,Critical <7 days,Pharmacist,Yes
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,Amoxicillin dispersible,childhood infection,820,44,OK,Pharmacist,No
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,Ceftriaxone injection,severe infection,1797,12,Low <30 days,Nurse In-Charge,Yes
2026-06-07,FAC-0086,Bushenyi Rural HC III,Bushenyi,ORS + Zinc,diarrhoea,3193,22,Low <30 days,Stores Assistant,Yes
